r,2010,2012,2014,2016,2018,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050
p01031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p01035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p01037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p01039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p01041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p01045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p01047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p01051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p01053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p01055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p01061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p01067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p01069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p01081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p01085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p01087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p01097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p01099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p01101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p01109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p01111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p01113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p01115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p01121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p01123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p01129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p47189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p21003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p21007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p21031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p21035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p21039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p21047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p21053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p21057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p21075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p21083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p21105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p21139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p21141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p21143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p21145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p21147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p21157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p21169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p21171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p21199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p21207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p21213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p21219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p21221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p21227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p21231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
